Date,Region,COUNTRY,Product_Name,Company_Names,Units_Sold,Unit_Price,Total_Sales,Cost_of_Goods_Sold,Profit,Discount,Customer_Segement
3/23/2023,Central,RUSSIA,Printer,Initech,216,80.05,17290.8,12774.04,4516.76,20,Wholesale
3/23/2023,West,RUSSIA,Laptop,Massive Dynamic,305,25.38,7740.9,5556.86,2184.04,20,Enterprise
3/23/2023,South,RUSSIA,Laptop,Initech,736,32.49,23912.64,16171.28,7741.36,20,Retail
3/23/2023,West,RUSSIA,Keyboard,Soylent LLC,983,32.83,32271.89,19943.96,12327.93,0,Enterprise
3/23/2023,South,RUSSIA,Printer,Massive Dynamic,663,30.9,20486.7,16428.63,4058.07,10,Wholesale
3/23/2023,Central,RUSSIA,Monitor,Stark Industries,63,9.05,570.15,290.75,279.4,20,Retail
3/23/2023,Central,RUSSIA,Monitor,Initech,919,29.13,26770.47,20401.99,6368.48,20,Wholesale
3/23/2023,North,RUSSIA,Printer,Initech,36,31.11,1119.96,781.83,338.13,10,Enterprise
3/23/2023,West,RUSSIA,Keyboard,Wayne Enterprises,806,51.46,41476.76,31518.37,9958.39,5,Enterprise
3/23/2023,East,RUSSIA,Monitor,Umbrella Corp,908,88.88,80703.04,61472.9,19230.14,15,Wholesale
3/23/2023,South,RUSSIA,Laptop,Hooli,921,94.97,87467.37,52979.83,34487.54,20,Enterprise
3/23/2023,West,RUSSIA,Monitor,Wayne Enterprises,98,91.03,8920.94,7420.72,1500.22,0,Retail
3/24/2023,North,RUSSIA,Keyboard,Initech,581,28.16,16360.96,10536.13,5824.83,20,Wholesale
3/24/2023,Central,RUSSIA,Monitor,Umbrella Corp,455,29.83,13572.65,6443.23,7129.42,15,Retail
3/24/2023,Central,RUSSIA,Printer,Corp,555,57.09,31684.95,22810.96,8873.99,20,Wholesale
3/24/2023,North,RUSSIA,Mouse,Initech,358,45.08,16138.64,6765.85,9372.79,15,Retail
3/24/2023,East,RUSSIA,Laptop,Initech,305,80.01,24403.05,15910.71,8492.34,10,Retail
3/24/2023,South,RUSSIA,Keyboard,Massive Dynamic,619,89.99,55703.81,36211.16,19492.65,5,Retail
3/24/2023,North,RUSSIA,Monitor,Wayne Enterprises,597,39.2,23402.4,13186.54,10215.86,15,Retail
3/24/2023,East,RUSSIA,Monitor,Vehement Capital Partners,440,97.01,42684.4,33935.9,8748.5,10,Retail
3/24/2023,Central,RUSSIA,Keyboard,Massive Dynamic,874,11.42,9981.08,6461.57,3519.51,5,Wholesale
3/24/2023,West,RUSSIA,Monitor,Soylent LLC,842,25.59,21546.78,13178.69,8368.09,0,Enterprise
3/24/2023,West,RUSSIA,Keyboard,Initech,205,29.98,6145.9,4097.64,2048.26,0,Wholesale
3/24/2023,West,RUSSIA,Monitor,Massive Dynamic,944,62.58,59075.52,31409.45,27666.07,0,Wholesale
3/24/2023,South,RUSSIA,Mouse,Hooli,435,56.16,24429.6,19245.22,5184.38,20,Wholesale
3/24/2023,West,RUSSIA,Keyboard,Hooli,473,9.9,4682.7,2979.3,1703.4,15,Enterprise
3/24/2023,East,RUSSIA,Printer,Corp,89,86.73,7718.97,5640.8,2078.17,20,Retail
3/24/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,606,68.47,41492.82,30039.82,11453,20,Wholesale
3/24/2023,East,RUSSIA,Laptop,Umbrella Corp,530,69.83,37009.9,21417.15,15592.75,15,Enterprise
3/24/2023,Central,RUSSIA,Monitor,Massive Dynamic,282,92.13,25980.66,10617.58,15363.08,0,Wholesale
3/24/2023,West,RUSSIA,Keyboard,Massive Dynamic,55,34.67,1906.85,768.74,1138.11,20,Retail
3/24/2023,West,RUSSIA,Keyboard,Globex Inc,327,73.52,24041.04,16261.03,7780.01,10,Enterprise
3/24/2023,East,RUSSIA,Printer,Vehement Capital Partners,633,44.63,28250.79,19185.28,9065.51,15,Enterprise
3/24/2023,North,RUSSIA,Printer,Initech,368,92.94,34201.92,15544.78,18657.14,20,Wholesale
3/24/2023,East,RUSSIA,Printer,Stark Industries,728,61.43,44721.04,25168.48,19552.56,20,Enterprise
3/25/2023,North,RUSSIA,Mouse,Globex Inc,24,73.26,1758.24,1196.72,561.52,10,Wholesale
3/25/2023,North,RUSSIA,Mouse,Initech,670,32.19,21567.3,8673.23,12894.07,20,Retail
3/25/2023,East,RUSSIA,Monitor,Stark Industries,185,15.38,2845.3,1831.23,1014.07,20,Wholesale
3/25/2023,South,RUSSIA,Laptop,Soylent LLC,476,95.8,45600.8,29297.9,16302.9,5,Wholesale
3/25/2023,North,RUSSIA,Keyboard,Hooli,793,55.96,44376.28,20714.25,23662.03,0,Wholesale
3/25/2023,North,RUSSIA,Mouse,Soylent LLC,75,9.12,684,477.62,206.38,5,Enterprise
3/25/2023,Central,RUSSIA,Laptop,Globex Inc,166,16.78,2785.48,1779.5,1005.98,20,Retail
3/25/2023,North,RUSSIA,Monitor,Vehement Capital Partners,149,10.01,1491.49,1060.64,430.85,20,Enterprise
3/25/2023,East,RUSSIA,Monitor,Globex Inc,346,66.6,23043.6,11189.47,11854.13,15,Wholesale
3/25/2023,North,RUSSIA,Mouse,Globex Inc,821,26.71,21928.91,9016.01,12912.9,0,Wholesale
3/25/2023,North,RUSSIA,Monitor,Hooli,723,15.65,11314.95,7360.16,3954.79,20,Retail
3/25/2023,East,RUSSIA,Printer,Umbrella Corp,149,79.81,11891.69,9212.53,2679.16,5,Wholesale
3/25/2023,Central,RUSSIA,Printer,Corp,424,99.14,42035.36,22924.11,19111.25,10,Enterprise
3/25/2023,East,RUSSIA,Mouse,Corp,782,72.24,56491.68,26094.87,30396.81,15,Wholesale
3/25/2023,West,RUSSIA,Laptop,Wayne Enterprises,19,49.22,935.18,665.65,269.53,15,Enterprise
3/25/2023,South,RUSSIA,Keyboard,Umbrella Corp,754,38.65,29142.1,19762.46,9379.64,10,Wholesale
3/25/2023,West,RUSSIA,Printer,Initech,78,31.68,2471.04,1494.98,976.06,0,Wholesale
3/25/2023,Central,RUSSIA,Printer,Umbrella Corp,244,88.93,21698.92,16039.92,5659,15,Retail
3/25/2023,East,RUSSIA,Monitor,Stark Industries,20,79.27,1585.4,1176.21,409.19,0,Retail
3/25/2023,East,RUSSIA,Monitor,Corp,216,21.21,4581.36,2504.27,2077.09,0,Wholesale
3/25/2023,North,RUSSIA,Printer,Vehement Capital Partners,15,71.36,1070.4,563.5,506.9,20,Retail
3/25/2023,South,RUSSIA,Mouse,Vehement Capital Partners,630,21.88,13784.4,8626.16,5158.24,15,Wholesale
3/25/2023,Central,RUSSIA,Keyboard,Stark Industries,37,30.59,1131.83,923.7,208.13,20,Enterprise
3/25/2023,South,RUSSIA,Printer,Globex Inc,751,12.6,9462.6,4214.59,5248.01,15,Retail
3/25/2023,South,RUSSIA,Keyboard,Wayne Enterprises,703,34.67,24373.01,10254.45,14118.56,0,Wholesale
3/25/2023,East,RUSSIA,Keyboard,Initech,430,37.56,16150.8,8017.22,8133.58,20,Wholesale
3/25/2023,Central,RUSSIA,Laptop,Hooli,722,50.38,36374.36,21999.4,14374.96,15,Retail
3/25/2023,East,RUSSIA,Laptop,Soylent LLC,338,44.1,14905.8,7775.86,7129.94,20,Wholesale
3/25/2023,Central,RUSSIA,Printer,Wayne Enterprises,521,93.18,48546.78,21438.41,27108.37,20,Retail
3/25/2023,East,RUSSIA,Mouse,Globex Inc,658,52.58,34597.64,15052.07,19545.57,5,Retail
3/25/2023,West,RUSSIA,Keyboard,Soylent LLC,304,65.56,19930.24,9308.82,10621.42,0,Retail
3/25/2023,South,RUSSIA,Printer,Globex Inc,480,55.82,26793.6,15693.6,11100,10,Wholesale
3/25/2023,Central,RUSSIA,Mouse,Globex Inc,615,63.45,39021.75,18897.18,20124.57,5,Enterprise
3/25/2023,Central,RUSSIA,Keyboard,Massive Dynamic,999,18.64,18621.36,12618.8,6002.56,15,Wholesale
3/25/2023,South,RUSSIA,Printer,Initech,691,15,10365,6543.93,3821.07,20,Enterprise
3/25/2023,Central,RUSSIA,Printer,Massive Dynamic,457,15.42,7046.94,3299.77,3747.17,5,Wholesale
3/26/2023,Central,RUSSIA,Mouse,Corp,952,53.07,50522.64,40229.5,10293.14,5,Enterprise
3/26/2023,West,RUSSIA,Monitor,Umbrella Corp,326,16.3,5313.8,3963.9,1349.9,20,Retail
3/26/2023,East,RUSSIA,Laptop,Soylent LLC,943,23.72,22367.96,14335.93,8032.03,10,Retail
3/26/2023,East,RUSSIA,Mouse,Vehement Capital Partners,330,97.94,32320.2,24606.6,7713.6,15,Retail
3/26/2023,South,RUSSIA,Laptop,Umbrella Corp,431,73.01,31467.31,25479.53,5987.78,15,Wholesale
3/26/2023,East,RUSSIA,Monitor,Soylent LLC,189,53.88,10183.32,7791.27,2392.05,15,Wholesale
3/26/2023,East,RUSSIA,Laptop,Hooli,512,39.88,20418.56,14850.17,5568.39,10,Wholesale
3/26/2023,North,RUSSIA,Printer,Initech,121,59.88,7245.48,3835.78,3409.7,15,Enterprise
3/26/2023,West,RUSSIA,Keyboard,Hooli,732,53.23,38964.36,22284.15,16680.21,0,Wholesale
3/26/2023,South,RUSSIA,Keyboard,Stark Industries,743,92.28,68564.04,44066.68,24497.36,10,Enterprise
3/26/2023,South,RUSSIA,Keyboard,Corp,714,52.48,37470.72,30448.49,7022.23,5,Retail
3/26/2023,East,RUSSIA,Printer,Globex Inc,177,20.26,3586.02,2107.09,1478.93,5,Enterprise
3/26/2023,North,RUSSIA,Keyboard,Globex Inc,36,96.95,3490.2,2942.37,547.83,20,Retail
3/26/2023,East,RUSSIA,Laptop,Vehement Capital Partners,636,72.71,46243.56,19488.63,26754.93,20,Retail
3/26/2023,South,RUSSIA,Keyboard,Globex Inc,656,34.32,22513.92,17993.49,4520.43,0,Enterprise
3/26/2023,Central,RUSSIA,Printer,Soylent LLC,420,60.13,25254.6,10639.46,14615.14,0,Retail
3/26/2023,West,RUSSIA,Keyboard,Massive Dynamic,481,66.01,31750.81,24275.93,7474.88,20,Enterprise
3/26/2023,West,RUSSIA,Mouse,Initech,499,73.97,36911.03,18312.84,18598.19,10,Wholesale
3/26/2023,West,RUSSIA,Laptop,Initech,106,38.91,4124.46,2233.41,1891.05,15,Retail
3/26/2023,East,RUSSIA,Keyboard,Soylent LLC,431,64.02,27592.62,17787.92,9804.7,0,Retail
3/26/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,474,24.83,11769.42,9859.68,1909.74,0,Wholesale
3/26/2023,East,RUSSIA,Laptop,Umbrella Corp,790,15.61,12331.9,5764.52,6567.38,20,Enterprise
3/26/2023,South,RUSSIA,Laptop,Corp,247,91.39,22573.33,17148.41,5424.92,10,Enterprise
3/26/2023,Central,RUSSIA,Mouse,Wayne Enterprises,857,95.51,81852.07,49988.34,31863.73,10,Retail
3/26/2023,North,RUSSIA,Keyboard,Vehement Capital Partners,604,85.3,51521.2,21142.11,30379.09,20,Wholesale
3/27/2023,East,RUSSIA,Laptop,Wayne Enterprises,488,9.78,4772.64,3434.77,1337.87,0,Wholesale
3/27/2023,Central,RUSSIA,Printer,Wayne Enterprises,216,98.76,21332.16,13627.71,7704.45,5,Retail
3/27/2023,Central,RUSSIA,Laptop,Wayne Enterprises,375,95.35,35756.25,21051.13,14705.12,15,Retail
3/27/2023,North,RUSSIA,Monitor,Wayne Enterprises,379,87.19,33045.01,14867.88,18177.13,0,Retail
3/27/2023,Central,RUSSIA,Monitor,Stark Industries,951,26.45,25153.95,13214.46,11939.49,5,Wholesale
3/27/2023,East,RUSSIA,Printer,Wayne Enterprises,780,18.82,14679.6,6355.13,8324.47,5,Enterprise
3/27/2023,West,RUSSIA,Keyboard,Initech,567,15.39,8726.13,3979.91,4746.22,0,Enterprise
3/27/2023,West,RUSSIA,Laptop,Umbrella Corp,747,24.06,17972.82,13045.25,4927.57,5,Enterprise
3/27/2023,East,RUSSIA,Mouse,Stark Industries,79,47.34,3739.86,1866.52,1873.34,5,Enterprise
3/27/2023,North,RUSSIA,Keyboard,Massive Dynamic,803,17.79,14285.37,11411.3,2874.07,0,Wholesale
3/27/2023,South,RUSSIA,Mouse,Stark Industries,266,83.05,22091.3,18758.09,3333.21,0,Retail
3/27/2023,East,RUSSIA,Printer,Globex Inc,768,91.79,70494.72,53400.5,17094.22,20,Enterprise
3/27/2023,North,RUSSIA,Printer,Vehement Capital Partners,752,90.42,67995.84,32479.58,35516.26,15,Enterprise
3/27/2023,East,RUSSIA,Printer,Initech,86,37.62,3235.32,1783.66,1451.66,0,Retail
3/27/2023,North,RUSSIA,Monitor,Hooli,203,48.68,9882.04,5207.03,4675.01,5,Enterprise
3/27/2023,North,RUSSIA,Monitor,Vehement Capital Partners,755,94.17,71098.35,29148.1,41950.25,5,Wholesale
3/27/2023,West,RUSSIA,Mouse,Umbrella Corp,616,14.03,8642.48,5423.69,3218.79,15,Wholesale
3/27/2023,South,RUSSIA,Keyboard,Wayne Enterprises,837,24.57,20565.09,15065.84,5499.25,5,Wholesale
3/27/2023,Central,RUSSIA,Laptop,Corp,430,41.32,17767.6,14228.17,3539.43,10,Retail
3/27/2023,Central,RUSSIA,Monitor,Massive Dynamic,40,23.81,952.4,617.43,334.97,0,Retail
3/27/2023,North,RUSSIA,Laptop,Initech,440,14.26,6274.4,3312.03,2962.37,0,Retail
3/27/2023,Central,RUSSIA,Keyboard,Stark Industries,787,63.57,50029.59,21070.94,28958.65,0,Enterprise
3/27/2023,West,RUSSIA,Monitor,Globex Inc,768,66.69,51217.92,33409.81,17808.11,0,Retail
3/27/2023,East,RUSSIA,Printer,Vehement Capital Partners,132,71.73,9468.36,8030.28,1438.08,15,Enterprise
3/27/2023,West,RUSSIA,Monitor,Globex Inc,416,34.41,14314.56,6431.25,7883.31,0,Wholesale
3/27/2023,East,RUSSIA,Keyboard,Initech,54,31.31,1690.74,1224.61,466.13,15,Enterprise
3/27/2023,North,RUSSIA,Printer,Massive Dynamic,394,52.89,20838.66,12206.31,8632.35,10,Wholesale
3/28/2023,South,RUSSIA,Monitor,Wayne Enterprises,726,51.48,37374.48,21610.62,15763.86,10,Retail
3/28/2023,South,RUSSIA,Keyboard,Initech,637,59.98,38207.26,16926.31,21280.95,10,Retail
3/28/2023,East,RUSSIA,Monitor,Soylent LLC,508,51.33,26075.64,11404.7,14670.94,0,Enterprise
3/28/2023,South,RUSSIA,Keyboard,Globex Inc,943,64.19,60531.17,41719.41,18811.76,0,Enterprise
3/28/2023,West,RUSSIA,Mouse,Initech,504,55.82,28133.28,18947.28,9186,20,Enterprise
3/28/2023,East,RUSSIA,Mouse,Initech,151,74.31,11220.81,8228.65,2992.16,0,Retail
3/28/2023,West,RUSSIA,Mouse,Soylent LLC,27,35.31,953.37,489.71,463.66,15,Retail
3/28/2023,North,RUSSIA,Laptop,Wayne Enterprises,644,52.06,33526.64,20739.62,12787.02,5,Retail
3/28/2023,South,RUSSIA,Monitor,Vehement Capital Partners,189,47.27,8934.03,4032.38,4901.65,10,Enterprise
3/28/2023,East,RUSSIA,Laptop,Soylent LLC,415,53.75,22306.25,9172.77,13133.48,15,Retail
3/28/2023,Central,RUSSIA,Printer,Wayne Enterprises,395,82.38,32540.1,15522.82,17017.28,5,Wholesale
3/28/2023,Central,RUSSIA,Keyboard,Corp,874,96.95,84734.3,49302.13,35432.17,0,Retail
3/28/2023,South,RUSSIA,Printer,Soylent LLC,252,29.69,7481.88,4806.31,2675.57,20,Retail
3/28/2023,West,RUSSIA,Laptop,Soylent LLC,474,33.79,16016.46,8596.65,7419.81,20,Wholesale
3/28/2023,Central,RUSSIA,Laptop,Globex Inc,126,82.63,10411.38,6566.67,3844.71,0,Retail
3/28/2023,North,RUSSIA,Monitor,Globex Inc,506,28.38,14360.28,10140.71,4219.57,0,Enterprise
3/28/2023,North,RUSSIA,Mouse,Initech,844,41.4,34941.6,16865.71,18075.89,15,Enterprise
3/28/2023,North,RUSSIA,Laptop,Wayne Enterprises,888,40.85,36274.8,29951.87,6322.93,5,Enterprise
3/28/2023,West,RUSSIA,Mouse,Wayne Enterprises,758,28.47,21580.26,12626.81,8953.45,20,Wholesale
3/28/2023,Central,RUSSIA,Printer,Soylent LLC,33,78.98,2606.34,1597.97,1008.37,20,Retail
3/28/2023,North,RUSSIA,Laptop,Vehement Capital Partners,402,33.65,13527.3,8835.62,4691.68,0,Wholesale
3/28/2023,West,RUSSIA,Mouse,Soylent LLC,555,91.92,51015.6,33349.05,17666.55,5,Wholesale
3/28/2023,West,RUSSIA,Mouse,Massive Dynamic,898,69.03,61988.94,35560.77,26428.17,15,Enterprise
3/28/2023,North,RUSSIA,Laptop,Umbrella Corp,337,39.85,13429.45,6255.95,7173.5,0,Enterprise
3/28/2023,East,RUSSIA,Laptop,Soylent LLC,114,90.67,10336.38,8010.77,2325.61,5,Enterprise
3/28/2023,North,RUSSIA,Laptop,Umbrella Corp,71,71.78,5096.38,2975.97,2120.41,10,Wholesale
3/28/2023,East,RUSSIA,Mouse,Stark Industries,589,41.85,24649.65,11027.92,13621.73,0,Wholesale
3/28/2023,East,RUSSIA,Mouse,Vehement Capital Partners,627,59.08,37043.16,17501.5,19541.66,10,Retail
3/28/2023,West,RUSSIA,Monitor,Vehement Capital Partners,40,86.99,3479.6,2920.8,558.8,15,Enterprise
3/29/2023,East,RUSSIA,Laptop,Globex Inc,660,52.08,34372.8,17948.66,16424.14,15,Enterprise
3/29/2023,Central,RUSSIA,Keyboard,Globex Inc,699,57.51,40199.49,32613.05,7586.44,15,Enterprise
3/29/2023,Central,RUSSIA,Keyboard,Massive Dynamic,45,26.02,1170.9,599.29,571.61,5,Retail
3/29/2023,West,RUSSIA,Monitor,Hooli,119,11.53,1372.07,886.38,485.69,0,Enterprise
3/29/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,636,65.98,41963.28,35601.94,6361.34,20,Wholesale
3/29/2023,North,RUSSIA,Printer,Vehement Capital Partners,985,37.99,37420.15,15888.37,21531.78,20,Wholesale
3/29/2023,West,RUSSIA,Printer,Globex Inc,629,39.21,24663.09,14698.59,9964.5,0,Enterprise
3/29/2023,South,RUSSIA,Mouse,Umbrella Corp,611,16.36,9995.96,7658.71,2337.25,10,Retail
3/29/2023,East,RUSSIA,Keyboard,Vehement Capital Partners,177,22.24,3936.48,2312.59,1623.89,20,Retail
3/29/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,203,7.03,1427.09,765.83,661.26,15,Enterprise
3/29/2023,Central,RUSSIA,Keyboard,Soylent LLC,878,6.37,5592.86,2792.64,2800.22,20,Retail
3/29/2023,East,RUSSIA,Mouse,Umbrella Corp,287,42.72,12260.64,10071.37,2189.27,5,Retail
3/29/2023,West,RUSSIA,Printer,Globex Inc,230,67.52,15529.6,10276.28,5253.32,15,Retail
3/29/2023,Central,RUSSIA,Mouse,Umbrella Corp,999,55.99,55934.01,44714.69,11219.32,15,Enterprise
3/29/2023,South,RUSSIA,Keyboard,Globex Inc,806,88.93,71677.58,46449.85,25227.73,15,Retail
3/29/2023,North,RUSSIA,Laptop,Globex Inc,988,36.89,36447.32,16506.65,19940.67,20,Wholesale
3/29/2023,South,RUSSIA,Monitor,Wayne Enterprises,109,76.15,8300.35,5361.29,2939.06,0,Wholesale
3/29/2023,East,RUSSIA,Laptop,Soylent LLC,169,18.13,3063.97,1877.79,1186.18,10,Enterprise
3/29/2023,West,RUSSIA,Laptop,Globex Inc,219,50.64,11090.16,5446.16,5644,20,Enterprise
3/29/2023,Central,RUSSIA,Laptop,Massive Dynamic,118,57.03,6729.54,5399.74,1329.8,5,Wholesale
3/29/2023,North,RUSSIA,Keyboard,Umbrella Corp,216,14.74,3183.84,1741.96,1441.88,10,Wholesale
3/29/2023,South,RUSSIA,Printer,Soylent LLC,328,31.22,10240.16,4859.28,5380.88,15,Enterprise
3/29/2023,East,RUSSIA,Laptop,Stark Industries,151,61.72,9319.72,6405.9,2913.82,10,Retail
3/29/2023,West,RUSSIA,Printer,Stark Industries,612,64.85,39688.2,17585.95,22102.25,15,Wholesale
3/29/2023,North,RUSSIA,Printer,Hooli,775,81.73,63340.75,33296.38,30044.37,20,Wholesale
3/30/2023,North,RUSSIA,Printer,Soylent LLC,387,97.54,37747.98,26966.88,10781.1,15,Enterprise
3/30/2023,Central,RUSSIA,Monitor,Corp,535,84.91,45426.85,21844.64,23582.21,5,Wholesale
3/30/2023,East,RUSSIA,Keyboard,Globex Inc,490,48.69,23858.1,14935.48,8922.62,5,Enterprise
3/30/2023,South,RUSSIA,Printer,Stark Industries,319,47.46,15139.74,9102.39,6037.35,10,Retail
3/30/2023,North,RUSSIA,Laptop,Hooli,91,90.42,8228.22,5966.58,2261.64,0,Enterprise
3/30/2023,South,RUSSIA,Printer,Massive Dynamic,154,77.93,12001.22,7766.35,4234.87,15,Enterprise
3/30/2023,North,RUSSIA,Monitor,Soylent LLC,31,52.91,1640.21,1365.05,275.16,10,Enterprise
3/30/2023,East,RUSSIA,Laptop,Massive Dynamic,371,95.37,35382.27,16191.71,19190.56,10,Wholesale
3/30/2023,Central,RUSSIA,Printer,Initech,666,76.18,50735.88,29774.77,20961.11,5,Enterprise
3/30/2023,East,RUSSIA,Mouse,Globex Inc,611,92.47,56499.17,23124.32,33374.85,20,Wholesale
3/30/2023,South,RUSSIA,Monitor,Massive Dynamic,77,44,3388,2521.33,866.67,10,Wholesale
3/30/2023,North,RUSSIA,Keyboard,Hooli,937,44.79,41968.23,17746.97,24221.26,10,Enterprise
3/30/2023,Central,RUSSIA,Laptop,Globex Inc,156,39.32,6133.92,3719.67,2414.25,10,Enterprise
3/30/2023,East,RUSSIA,Printer,Corp,214,34,7276,5072.37,2203.63,10,Retail
3/30/2023,West,RUSSIA,Printer,Hooli,876,49.14,43046.64,35198.35,7848.29,5,Enterprise
3/30/2023,Central,RUSSIA,Monitor,Massive Dynamic,638,78.04,49789.52,31224.89,18564.63,0,Enterprise
3/30/2023,East,RUSSIA,Monitor,Initech,895,48.72,43604.4,28777.11,14827.29,20,Wholesale
3/30/2023,East,RUSSIA,Laptop,Vehement Capital Partners,933,45.25,42218.25,27934.32,14283.93,15,Wholesale
3/30/2023,East,RUSSIA,Printer,Hooli,377,16.79,6329.83,3494.39,2835.44,5,Retail
3/30/2023,Central,RUSSIA,Monitor,Umbrella Corp,860,68.76,59133.6,25575.97,33557.63,0,Retail
3/30/2023,North,RUSSIA,Laptop,Umbrella Corp,280,79.93,22380.4,9022.42,13357.98,15,Retail
3/30/2023,Central,RUSSIA,Laptop,Hooli,766,43.91,33635.06,16930,16705.06,20,Wholesale
3/30/2023,East,RUSSIA,Printer,Stark Industries,972,56.98,55384.56,23546.29,31838.27,10,Wholesale
3/30/2023,West,RUSSIA,Monitor,Stark Industries,234,84.73,19826.82,14798.98,5027.84,0,Enterprise
3/30/2023,Central,RUSSIA,Laptop,Hooli,370,94.41,34931.7,24208.51,10723.19,5,Retail
3/30/2023,North,RUSSIA,Mouse,Globex Inc,748,33.94,25387.12,18666.85,6720.27,10,Retail
3/30/2023,South,RUSSIA,Mouse,Hooli,827,19.75,16333.25,13752.92,2580.33,15,Enterprise
3/30/2023,South,RUSSIA,Printer,Vehement Capital Partners,981,56.33,55259.73,27979.98,27279.75,10,Wholesale
3/30/2023,North,RUSSIA,Mouse,Wayne Enterprises,873,37.03,32327.19,13795.31,18531.88,5,Retail
3/30/2023,East,RUSSIA,Mouse,Vehement Capital Partners,50,80.92,4046,2428.86,1617.14,15,Wholesale
3/30/2023,East,RUSSIA,Laptop,Vehement Capital Partners,564,75.67,42677.88,32763.62,9914.26,15,Wholesale
3/31/2023,East,RUSSIA,Printer,Massive Dynamic,917,90.89,83346.13,57645.95,25700.18,0,Enterprise
3/31/2023,North,RUSSIA,Laptop,Hooli,895,82.41,73756.95,46609.97,27146.98,10,Wholesale
3/31/2023,South,RUSSIA,Keyboard,Massive Dynamic,517,70.81,36608.77,24060.09,12548.68,0,Enterprise
3/31/2023,East,RUSSIA,Keyboard,Soylent LLC,548,57.05,31263.4,18940.7,12322.7,5,Enterprise
3/31/2023,West,RUSSIA,Printer,Wayne Enterprises,790,64.79,51184.1,36416.25,14767.85,5,Retail
3/31/2023,East,RUSSIA,Laptop,Wayne Enterprises,615,7.94,4883.1,2095.37,2787.73,15,Wholesale
3/31/2023,South,RUSSIA,Mouse,Vehement Capital Partners,49,51.27,2512.23,1122.64,1389.59,20,Retail
3/31/2023,East,RUSSIA,Keyboard,Umbrella Corp,43,89.48,3847.64,2387.52,1460.12,15,Enterprise
3/31/2023,West,RUSSIA,Monitor,Soylent LLC,597,72.06,43019.82,36179.33,6840.49,20,Retail
3/31/2023,East,RUSSIA,Mouse,Wayne Enterprises,882,38.55,34001.1,23444.85,10556.25,20,Wholesale
3/31/2023,North,RUSSIA,Keyboard,Wayne Enterprises,14,18.91,264.74,198.83,65.91,5,Wholesale
3/31/2023,Central,RUSSIA,Laptop,Stark Industries,219,67.85,14859.15,8885.07,5974.08,5,Retail
3/31/2023,Central,RUSSIA,Laptop,Stark Industries,49,28.68,1405.32,851.9,553.42,5,Wholesale
3/31/2023,South,RUSSIA,Monitor,Initech,152,26.74,4064.48,1678.33,2386.15,15,Retail
3/31/2023,South,RUSSIA,Mouse,Umbrella Corp,526,45.61,23990.86,12739.97,11250.89,15,Retail
3/31/2023,Central,RUSSIA,Laptop,Hooli,829,34.32,28451.28,17524.46,10926.82,10,Retail
3/31/2023,West,RUSSIA,Printer,Soylent LLC,763,50.76,38729.88,17950.03,20779.85,5,Retail
3/31/2023,West,RUSSIA,Keyboard,Stark Industries,640,26.96,17254.4,13259.54,3994.86,15,Enterprise
3/31/2023,West,RUSSIA,Printer,Umbrella Corp,451,9.42,4248.42,2299.93,1948.49,15,Retail
3/31/2023,East,RUSSIA,Monitor,Wayne Enterprises,107,59.1,6323.7,3207.14,3116.56,0,Wholesale
3/31/2023,East,RUSSIA,Monitor,Stark Industries,522,44.91,23443.02,14957.98,8485.04,0,Wholesale
3/31/2023,West,RUSSIA,Keyboard,Corp,827,17.5,14472.5,6674.68,7797.82,5,Retail
3/31/2023,Central,RUSSIA,Keyboard,Soylent LLC,774,25.53,19760.22,10685.63,9074.59,5,Enterprise
3/31/2023,South,RUSSIA,Monitor,Stark Industries,716,37.79,27057.64,18347.91,8709.73,20,Retail
3/31/2023,East,RUSSIA,Printer,Vehement Capital Partners,434,16.11,6991.74,3344,3647.74,0,Wholesale
3/31/2023,Central,RUSSIA,Mouse,Initech,812,14.41,11700.92,5691.03,6009.89,0,Wholesale
3/31/2023,Central,RUSSIA,Monitor,Soylent LLC,706,44.96,31741.76,26978.93,4762.83,10,Wholesale
3/31/2023,Central,RUSSIA,Laptop,Vehement Capital Partners,510,57.12,29131.2,18457.38,10673.82,15,Enterprise
3/31/2023,East,RUSSIA,Mouse,Hooli,109,23.2,2528.8,2022.63,506.17,20,Wholesale
3/31/2023,North,RUSSIA,Monitor,Massive Dynamic,648,86.31,55928.88,39814.7,16114.18,5,Retail
3/31/2023,West,RUSSIA,Laptop,Massive Dynamic,481,6.78,3261.18,1514.25,1746.93,5,Retail
3/31/2023,Central,RUSSIA,Laptop,Hooli,296,54.58,16155.68,12996.23,3159.45,20,Retail
3/31/2023,Central,RUSSIA,Mouse,Massive Dynamic,711,36.3,25809.3,11007.29,14802.01,20,Enterprise
3/31/2023,West,RUSSIA,Mouse,Soylent LLC,900,33.77,30393,19865.56,10527.44,15,Enterprise
3/31/2023,West,RUSSIA,Keyboard,Globex Inc,259,6.35,1644.65,908.21,736.44,5,Enterprise
3/31/2023,West,RUSSIA,Mouse,Stark Industries,256,9.2,2355.2,1306.45,1048.75,0,Wholesale
3/31/2023,North,RUSSIA,Laptop,Globex Inc,528,66.42,35069.76,24024.81,11044.95,15,Wholesale
